"isocode","isoabbr","state_province","iso_state","date","dimension","subnational","total_change","branch","who","institution","report_date","expiration_date","report_change"
104,"MM","Nay Pyi Taw","MM-18",2020-03-19,"land_bord",0,0.667,"executive leadership",NA,"Central Government",2020-03-19,2020-11-30,0.667
104,"MM","Nay Pyi Taw","MM-18",2020-07-29,"masks",0,1,"executive leadership",NA,"Central Government",2020-07-29,2020-11-30,1
104,"MM","Nay Pyi Taw","MM-18",2020-03-15,"med_stay",0,1,"executive leadership",NA,"Central Government",2020-03-15,2020-11-30,1
104,"MM","Nay Pyi Taw","MM-18",2020-04-08,"ne_busn",0,1,"executive leadership",NA,"Central Government",2020-04-04,2020-04-23,1
104,"MM","Nay Pyi Taw","MM-18",2020-04-10,"publ_tr",0,1,"executive leadership",NA,"Central Government",2020-04-10,2020-04-19,1
104,"MM","Nay Pyi Taw","MM-18",2020-03-27,"restrts",0,1,"executive leadership",NA,"Central Government",2020-03-27,2020-05-19,1
104,"MM","Nay Pyi Taw","MM-18",2020-03-16,"schools",0,1,"executive leadership",NA,"Central Government",2020-03-16,2020-07-21,1
104,"MM","Nay Pyi Taw","MM-18",2020-02-28,"soc_gath",0,1,"executive leadership",NA,"Central Government",2020-02-28,2020-11-30,1
104,"MM","Nay Pyi Taw","MM-18",2020-03-16,"venues",0,1,"executive leadership",NA,"Central Government",2020-03-16,2020-07-21,1
104,"MM","Nay Pyi Taw","MM-18",2020-03-25,"wfh",0,1,"executive leadership",NA,"Central Government",2020-03-25,2020-11-30,1
104,"MM","Nay Pyi Taw","MM-18",2020-09-05,"med_stay",1,1,"executive leadership",NA,"Provincial Government",2020-09-05,NA,1
12,"DZ","Adrar","DZ-01",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Adrar","DZ-01",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Adrar","DZ-01",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Adrar","DZ-01",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Adrar","DZ-01",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Adrar","DZ-01",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Adrar","DZ-01",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Adrar","DZ-01",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Adrar","DZ-01",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Adrar","DZ-01",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Adrar","DZ-01",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"soc_gath",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-03-18,"venues",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Adrar","DZ-01",2020-03-22,"wfh",0,1,"executive leadership","The Office of President Abdelmadjid Tebboune","The Office of the President of the Republic",2020-03-22,2020-04-05,1
12,"DZ","Chlef","DZ-02",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Chlef","DZ-02",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Chlef","DZ-02",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Chlef","DZ-02",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Chlef","DZ-02",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Chlef","DZ-02",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Chlef","DZ-02",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Chlef","DZ-02",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Chlef","DZ-02",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Chlef","DZ-02",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Chlef","DZ-02",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"soc_gath",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-03-18,"venues",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Chlef","DZ-02",2020-03-22,"wfh",0,1,"executive leadership","The Office of President Abdelmadjid Tebboune","The Office of the President of the Republic",2020-03-22,2020-04-05,1
12,"DZ","Laghouat","DZ-03",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Laghouat","DZ-03",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Laghouat","DZ-03",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Laghouat","DZ-03",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Laghouat","DZ-03",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Laghouat","DZ-03",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Laghouat","DZ-03",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Laghouat","DZ-03",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Laghouat","DZ-03",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Laghouat","DZ-03",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Laghouat","DZ-03",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"soc_gath",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-18,"venues",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Laghouat","DZ-03",2020-03-22,"wfh",0,1,"executive leadership","The Office of President Abdelmadjid Tebboune","The Office of the President of the Republic",2020-03-22,2020-04-05,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Oum el Bouaghi","DZ-04",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Oum el Bouaghi","DZ-04",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Oum el Bouaghi","DZ-04",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Oum el Bouaghi","DZ-04",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Oum el Bouaghi","DZ-04",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"soc_gath",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-18,"venues",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Oum el Bouaghi","DZ-04",2020-03-22,"wfh",0,1,"executive leadership","The Office of President Abdelmadjid Tebboune","The Office of the President of the Republic",2020-03-22,2020-04-05,1
12,"DZ","Batna","DZ-05",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Batna","DZ-05",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Batna","DZ-05",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Batna","DZ-05",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Batna","DZ-05",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Batna","DZ-05",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Batna","DZ-05",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Batna","DZ-05",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Batna","DZ-05",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Batna","DZ-05",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Batna","DZ-05",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"soc_gath",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-03-18,"venues",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Batna","DZ-05",2020-03-22,"wfh",0,1,"executive leadership","The Office of President Abdelmadjid Tebboune","The Office of the President of the Republic",2020-03-22,2020-04-05,1
12,"DZ","Bejaia","DZ-06",2020-03-12,"air_bord",0,0.333,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,0.333
12,"DZ","Bejaia","DZ-06",2020-03-18,"air_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Bejaia","DZ-06",2020-03-18,"emerg",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Bejaia","DZ-06",2020-04-28,"gov_offs",0,1,"missing",NA,NA,2020-04-27,NA,1
12,"DZ","Bejaia","DZ-06",2020-03-18,"ind_mob",0,0.8,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.8
12,"DZ","Bejaia","DZ-06",2020-04-19,"ind_mob",0,0.2,"missing",NA,NA,2020-04-18,NA,0.2
12,"DZ","Bejaia","DZ-06",2020-04-28,"ind_mob",0,0.8,"missing",NA,NA,2020-04-27,NA,0.8
12,"DZ","Bejaia","DZ-06",2020-05-29,"ind_mob",0,0.8,"executive leadership",NA,"Government",2020-05-28,2020-06-13,0.8
12,"DZ","Bejaia","DZ-06",2020-03-18,"land_bord",0,0.667,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,0.667
12,"DZ","Bejaia","DZ-06",2020-04-28,"land_bord",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Bejaia","DZ-06",2020-03-18,"masks",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Bejaia","DZ-06",2020-04-28,"med_stay",0,0.333,"missing",NA,NA,2020-04-27,NA,0.333
12,"DZ","Bejaia","DZ-06",2020-11-15,"med_stay",0,0.667,"legislative","Algerian Authorities","Algerian National Government",2020-11-15,2020-12-02,0.667
12,"DZ","Bejaia","DZ-06",2020-03-18,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Bejaia","DZ-06",2020-06-29,"ne_busn",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-06-28,NA,1
12,"DZ","Bejaia","DZ-06",2020-03-18,"publ_tr",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Bejaia","DZ-06",2020-03-18,"restrts",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
12,"DZ","Bejaia","DZ-06",2020-03-12,"schools",0,1,"executive leadership","Abdelmadjid Tebboune","President of Algeria",2020-03-12,NA,1
12,"DZ","Bejaia","DZ-06",2020-03-18,"sea_bord",0,1,"executive leadership","President Abdelmadjid Tebboune","President of the Republic",2020-03-17,NA,1
